"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene_Symbol","Dataset","Contrast","Platform","Age_Sex_Corrected","FDR_lt_0.05","Strict_abs_log2FC_ge_1","Extended_abs_log2FC_ge_0.5"
0.798921212347825,-0.00735491809677418,5.85159727403397,1.66615457558608e-07,2.88591169755474e-05,7.13671690106882,"PLBD1","GSE16561","AIS_vs_Control_age_sex_adjusted","GPL6883",TRUE,TRUE,FALSE,TRUE
0.386806980326972,0.0133692056774193,5.84429683833863,1.71498953565449e-07,2.94137518987643e-05,7.10941162933079,"STX6","GSE16561","AIS_vs_Control_age_sex_adjusted","GPL6883",TRUE,TRUE,FALSE,FALSE
0.707547201913507,0.0219541660322581,5.82317229991391,1.86440981650796e-07,3.16660051747479e-05,7.03011272442031,"NT5C3A","GSE16561","AIS_vs_Control_age_sex_adjusted","GPL6883",TRUE,TRUE,FALSE,TRUE
0.755300889681947,0.0911832155483872,5.81436288389844,1.93045831685378e-07,3.22217423076784e-05,6.99742277326316,"MX2","GSE16561","AIS_vs_Control_age_sex_adjusted","GPL6883",TRUE,TRUE,FALSE,TRUE
-0.563451160584514,0.0187222320873016,-5.80397094464861,1.9339676130709e-07,3.22217423076784e-05,6.99256654400218,"APRT","GSE16561","AIS_vs_Control_age_sex_adjusted","GPL6883",TRUE,TRUE,FALSE,TRUE
-0.584303391237345,-0.0650557711935484,-5.80638740421915,1.9922455643035e-07,3.28795697187975e-05,6.96770605572278,"HIGD2A","GSE16561","AIS_vs_Control_age_sex_adjusted","GPL6883",TRUE,TRUE,FALSE,TRUE
-0.46530038008805,-0.0152751694032258,-5.78725632186532,2.14853518275942e-07,3.51275462497134e-05,6.89627850174278,"MRPS26","GSE16561","AIS_vs_Control_age_sex_adjusted","GPL6883",TRUE,TRUE,FALSE,FALSE
0.643393419379886,0.108099675403226,5.77809628477817,2.22759627151759e-07,3.60829344203044e-05,6.86185439017386,"GDE1","GSE16561","AIS_vs_Control_age_sex_adjusted","GPL6883",TRUE,TRUE,FALSE,TRUE
0.674755104930635,-0.0398394211774194,5.75562172295123,2.43395840732148e-07,3.89937880466092e-05,6.77841160571399,"LILRB2","GSE16561","AIS_vs_Control_age_sex_adjusted","GPL6883",TRUE,TRUE,FALSE,TRUE
0.692262839691866,0.0689651141451612,5.75375974925854,2.4518787499297e-07,3.89937880466092e-05,6.77092024917186,"BIRC2","GSE16561","AIS_vs_Control_age_sex_adjusted","GPL6883",TRUE,TRUE,FALSE,TRUE
-0.491745322931435,-0.0525753734838709,-5.74178545365596,2.57027791698142e-07,4.03706227834519e-05,6.7262794754941,"TIMM22","GSE16561","AIS_vs_Control_age_sex_adjusted","GPL6883",TRUE,TRUE,FALSE,FALSE
